Date,Month,Year,State,Rural Arterial Miles,Urban Arterial Miles,All Miles,Rural Arterial Stations,Urban Arterial Stations,All Stations,Other Miles,Other Stations,Total VMT (Million),Year To Date VMT (Million),Moving 12-Month VMT (Million),VMT Change Rate(Monthly),VMT Change Rate (Annually),GDP in billions of current dollars,Monthly Labor Participation Rate,CPI,Inflation,Monthly Unemployment rate,Monthly Unemployment in tenth
2013-07-01,Jul,2013,Maryland,877.0,3138.0,4986.0,27.0,38.0,66.0,971.0,1.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Massachusetts,254.0,3670.0,4993.0,9.0,50.0,59.0,1069.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Michigan,1813.0,4529.0,8430.0,63.0,50.0,115.0,2088.0,2.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Minnesota,1513.0,2183.0,4999.0,0.0,0.0,0.0,1303.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Mississippi,1185.0,968.0,3577.0,30.0,27.0,63.0,1424.0,6.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Missouri,1865.0,2505.0,6296.0,88.0,67.0,163.0,1926.0,8.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Montana,714.0,247.0,1440.0,49.0,5.0,64.0,479.0,10.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Nebraska,808.0,549.0,1786.0,36.0,14.0,59.0,429.0,9.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Nevada,400.0,1029.0,2095.0,31.0,25.0,63.0,666.0,7.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,New Hampshire,358.0,494.0,1194.0,22.0,24.0,50.0,342.0,4.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,New Jersey,366.0,4325.0,6194.0,0.0,0.0,0.0,1503.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,New Mexico,819.0,715.0,2334.0,42.0,29.0,81.0,800.0,10.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,New York,1478.0,6131.0,11166.0,52.0,86.0,156.0,3557.0,18.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,North Carolina,1740.0,4201.0,9243.0,21.0,23.0,65.0,3302.0,21.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,North Dakota,502.0,158.0,941.0,34.0,9.0,47.0,281.0,4.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Ohio,1866.0,4592.0,10188.0,47.0,76.0,138.0,3730.0,15.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Oklahoma,1249.0,1705.0,4388.0,0.0,0.0,0.0,1434.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Oregon,1084.0,1297.0,3285.0,104.0,39.0,151.0,904.0,8.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Pennsylvania,2222.0,4384.0,9062.0,20.0,9.0,36.0,2456.0,7.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Rhode Island,66.0,579.0,784.0,0.0,39.0,39.0,139.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,South Carolina,1551.0,1699.0,4407.0,69.0,44.0,121.0,1157.0,8.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,South Dakota,489.0,175.0,928.0,31.0,10.0,47.0,264.0,6.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Subtotal,13966.0,23785.0,52233.0,,,,14482.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Tennessee,1799.0,2997.0,6564.0,15.0,7.0,28.0,1768.0,6.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Texas,4507.0,12041.0,21084.0,110.0,86.0,223.0,4536.0,27.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Utah,577.0,1147.0,2391.0,44.0,45.0,94.0,667.0,5.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Vermont,294.0,113.0,721.0,41.0,14.0,70.0,314.0,15.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Virginia,1952.0,3638.0,7173.0,262.0,338.0,614.0,1583.0,14.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Washington,993.0,2931.0,5245.0,39.0,27.0,66.0,1321.0,0.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,West Virginia,608.0,633.0,1690.0,14.0,11.0,32.0,449.0,7.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Wisconsin,1840.0,2127.0,5202.0,78.0,47.0,129.0,1235.0,4.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-07-01,Jul,2013,Wyoming,498.0,146.0,947.0,99.0,36.0,155.0,303.0,20.0,263946.0,1737644.0,2973535.0,0.12,0.1,16953.8,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Arizona,971.0,2386.0,4433.0,33.0,18.0,62.0,1076.0,11.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Arkansas,1084.0,1030.0,2915.0,7.0,0.0,7.0,801.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,California,3955.0,20548.0,29034.0,15.0,51.0,66.0,4531.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Colorado,1005.0,2533.0,4506.0,55.0,23.0,80.0,968.0,2.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Connecticut,189.0,2006.0,2838.0,5.0,27.0,33.0,643.0,1.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,District of Columbia,0.0,226.0,321.0,0.0,0.0,0.0,95.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Florida,2014.0,9031.0,16473.0,99.0,137.0,243.0,5428.0,7.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Georgia,1824.0,4414.0,9202.0,63.0,111.0,212.0,2964.0,38.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Hawaii,117.0,397.0,858.0,9.0,42.0,55.0,344.0,4.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Idaho,560.0,484.0,1598.0,104.0,78.0,193.0,554.0,11.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Indiana,1301.0,2509.0,6551.0,0.0,0.0,0.0,2741.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Iowa,1266.0,830.0,2831.0,91.0,28.0,145.0,735.0,26.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Kansas,901.0,1026.0,2739.0,54.0,17.0,80.0,812.0,9.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Kentucky,1532.0,1529.0,4332.0,17.0,5.0,32.0,1271.0,10.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Louisiana,1248.0,2045.0,4552.0,15.0,14.0,40.0,1259.0,11.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Maine,564.0,233.0,1308.0,29.0,4.0,46.0,511.0,13.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Maryland,901.0,3327.0,5370.0,26.0,36.0,63.0,1142.0,1.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Massachusetts,221.0,3650.0,4864.0,7.0,46.0,53.0,993.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Michigan,1860.0,4569.0,8505.0,61.0,51.0,114.0,2076.0,2.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Minnesota,1598.0,2242.0,5292.0,3.0,16.0,21.0,1452.0,2.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Mississippi,1153.0,963.0,3413.0,26.0,26.0,57.0,1297.0,5.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Missouri,1855.0,2577.0,6430.0,81.0,67.0,156.0,1998.0,8.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Montana,712.0,240.0,1419.0,45.0,5.0,60.0,467.0,10.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Nebraska,787.0,543.0,1773.0,35.0,14.0,58.0,443.0,9.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Nevada,382.0,1052.0,2104.0,32.0,25.0,67.0,670.0,10.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,New Hampshire,370.0,519.0,1238.0,22.0,23.0,49.0,349.0,4.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,New Jersey,377.0,4392.0,6280.0,5.0,16.0,21.0,1511.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,New Mexico,840.0,648.0,2186.0,32.0,30.0,72.0,698.0,10.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,New York,1542.0,6335.0,11724.0,56.0,84.0,158.0,3847.0,18.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,North Carolina,1702.0,4101.0,8995.0,21.0,23.0,65.0,3192.0,21.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,North Dakota,466.0,143.0,890.0,30.0,7.0,41.0,281.0,4.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Ohio,1934.0,4759.0,9907.0,45.0,67.0,124.0,3214.0,12.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Oklahoma,1414.0,1780.0,4669.0,0.0,0.0,0.0,1475.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Oregon,1111.0,1333.0,3356.0,107.0,38.0,153.0,912.0,8.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Pennsylvania,2289.0,4469.0,9305.0,20.0,9.0,35.0,2547.0,6.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Rhode Island,73.0,634.0,845.0,0.0,41.0,41.0,138.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,South Carolina,1509.0,1719.0,4356.0,68.0,44.0,120.0,1128.0,8.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,South Dakota,491.0,190.0,912.0,31.0,10.0,47.0,231.0,6.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Subtotal,14327.0,24568.0,53856.0,,,,14961.0,0.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Tennessee,1750.0,2873.0,6326.0,18.0,7.0,31.0,1703.0,6.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Texas,4590.0,12382.0,21666.0,119.0,87.0,234.0,4694.0,28.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Utah,574.0,1256.0,2575.0,41.0,45.0,91.0,745.0,5.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Vermont,295.0,114.0,712.0,39.0,14.0,68.0,303.0,15.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Virginia,1935.0,3662.0,7227.0,273.0,338.0,625.0,1630.0,14.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Washington,1059.0,3036.0,5387.0,63.0,39.0,106.0,1292.0,4.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,West Virginia,609.0,571.0,1657.0,14.0,10.0,31.0,477.0,7.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Wisconsin,1845.0,2179.0,5238.0,73.0,50.0,128.0,1214.0,5.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-08-01,Aug,2013,Wyoming,491.0,153.0,931.0,67.0,20.0,99.0,287.0,12.0,268061.0,2005705.0,2977217.0,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Arizona,928.0,2474.0,4408.0,40.0,15.0,68.0,1006.0,13.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Arkansas,853.0,838.0,2400.0,12.0,4.0,17.0,709.0,1.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,California,3179.0,16569.0,23353.0,46.0,65.0,111.0,3605.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Colorado,937.0,2229.0,3988.0,17.0,19.0,37.0,822.0,1.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Connecticut,176.0,1875.0,2630.0,4.0,25.0,30.0,579.0,1.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,District of Columbia,0.0,200.0,291.0,0.0,0.0,0.0,91.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Florida,1795.0,8348.0,15154.0,97.0,137.0,241.0,5011.0,7.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Georgia,1650.0,3939.0,8463.0,63.0,112.0,213.0,2874.0,38.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Hawaii,111.0,513.0,1039.0,11.0,46.0,63.0,415.0,6.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Idaho,474.0,440.0,1405.0,108.0,80.0,198.0,491.0,10.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Indiana,1251.0,2262.0,6019.0,27.0,24.0,64.0,2506.0,13.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Iowa,1147.0,791.0,2689.0,57.0,20.0,81.0,751.0,4.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Kansas,881.0,958.0,2476.0,55.0,16.0,80.0,637.0,9.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Kentucky,1401.0,1340.0,3946.0,0.0,0.0,0.0,1205.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Louisiana,817.0,1892.0,3765.0,0.0,0.0,1.0,1056.0,1.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Maine,493.0,209.0,1164.0,29.0,4.0,47.0,462.0,14.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Maryland,803.0,2674.0,4439.0,26.0,36.0,64.0,962.0,2.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Massachusetts,208.0,3275.0,4415.0,5.0,42.0,47.0,932.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Michigan,1604.0,4336.0,7794.0,63.0,50.0,115.0,1854.0,2.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Minnesota,1417.0,2051.0,4834.0,3.0,17.0,22.0,1366.0,2.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Mississippi,1051.0,853.0,3048.0,25.0,23.0,48.0,1144.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Missouri,1718.0,2539.0,6238.0,85.0,66.0,161.0,1981.0,10.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Montana,556.0,174.0,1076.0,49.0,4.0,64.0,346.0,11.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Nebraska,743.0,508.0,1643.0,36.0,14.0,59.0,392.0,9.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Nevada,327.0,1002.0,1953.0,31.0,25.0,66.0,624.0,10.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,New Hampshire,301.0,448.0,1048.0,22.0,22.0,48.0,299.0,4.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,New Jersey,415.0,4527.0,6513.0,6.0,17.0,23.0,1571.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,New Mexico,766.0,634.0,1971.0,30.0,26.0,63.0,571.0,7.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,New York,1178.0,5976.0,10520.0,54.0,86.0,158.0,3366.0,18.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,North Carolina,1523.0,3672.0,8695.0,22.0,24.0,66.0,3500.0,20.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,North Dakota,402.0,137.0,764.0,1.0,5.0,8.0,225.0,2.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Ohio,1769.0,4398.0,9286.0,45.0,74.0,131.0,3119.0,12.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Oklahoma,1162.0,1682.0,4115.0,0.0,0.0,0.0,1271.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Oregon,959.0,1193.0,2896.0,101.0,40.0,148.0,744.0,7.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Pennsylvania,1975.0,4215.0,8399.0,29.0,22.0,63.0,2209.0,12.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Rhode Island,85.0,709.0,970.0,0.0,39.0,39.0,176.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,South Carolina,1332.0,1653.0,4050.0,67.0,42.0,117.0,1065.0,8.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,South Dakota,430.0,170.0,781.0,34.0,10.0,50.0,181.0,6.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Subtotal,12273.0,22936.0,48583.0,,,,13374.0,0.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Tennessee,1597.0,2761.0,5964.0,19.0,7.0,31.0,1606.0,5.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Texas,4080.0,11766.0,20192.0,119.0,88.0,235.0,4346.0,28.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Utah,497.0,1074.0,2194.0,42.0,45.0,92.0,623.0,5.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Vermont,245.0,103.0,610.0,38.0,15.0,68.0,262.0,15.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Virginia,1681.0,3337.0,6559.0,281.0,345.0,640.0,1541.0,14.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Washington,992.0,2833.0,5052.0,63.0,45.0,111.0,1227.0,3.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,West Virginia,552.0,524.0,1479.0,10.0,7.0,22.0,403.0,5.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Wisconsin,1639.0,1962.0,4601.0,35.0,19.0,55.0,1000.0,1.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-01,Sep,2013,Wyoming,446.0,141.0,827.0,99.0,33.0,155.0,240.0,23.0,242536.0,2248241.0,2980885.0,0.12,0.33,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,Oct,2013,Arizona,1158.0,2604.0,4894.0,42.0,16.0,65.0,1132.0,7.0,258748.0,2506989.0,2986059.0,0.17,0.44,17192.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,Oct,2013,Arkansas,969.0,994.0,2756.0,10.0,0.0,10.0,793.0,0.0,258748.0,2506989.0,2986059.0,0.17,0.44,17192.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,Oct,2013,California,3874.0,20189.0,28503.0,18.0,18.0,36.0,4440.0,0.0,258748.0,2506989.0,2986059.0,0.17,0.44,17192.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,Oct,2013,Colorado,959.0,2367.0,4210.0,13.0,11.0,25.0,884.0,1.0,258748.0,2506989.0,2986059.0,0.17,0.44,17192.0,0.0,0.0,0.0,0.0,0.0
2013-10-01,Oct,2013,Connecticut,178.0,2026.0,2836.0,4.0,25.0,30.0,632.0,1.0,258748.0,2506989.0,2986059.0,0.17,0.44,17192.0,0.0,0.0,0.0,0.0,0.0
